PART,MTYP,NB. OF ELEMENTS,INPUT     ELEM. MASS,ADDED INIT MASS SCALE,ADDED DYN. MASS SCALE,ADDED NON-STRU. MASS,ADDED   MASSTRIM,ADDED NODAL MASS,FINAL     ELEM. MASS,FINAL NODAL MASS,Percentage Increased
59400267,1,384,0.006737,0.05801,7.269e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400268,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400269,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400270,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400271,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59400272,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400273,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400274,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59400275,1,384,0.006737,0.05801,8.475e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400276,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400277,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400278,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400295,100,756,0.0004963,0.0,0.0,0.0,0.0,0.0,0.0004963,0.0004963,0.0
59400296,100,1700,0.01305,0.0,0.0,0.0,0.0,0.0,0.01305,0.01305,0.0
59400297,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59400298,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59400299,1,384,0.006737,0.05801,5.545e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59400300,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59400301,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59400302,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59400303,100,2004,0.009457,0.0,0.0,0.0,0.0,0.0,0.009457,0.01071,0.0
59400304,1,420,0.01316,0.08444,6.742e-07,0.0,0.0,0.0,0.0976,0.09634,641.6413373860182
59400305,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004141,0.0
59400306,224,64,0.04235,0.1814,5.294e-08,0.0,0.0,0.0,0.2238,0.2241,428.4533648170012
59400307,201,3,0.004632,0.01642,0.0,0.0,0.0,0.0,0.02105,0.01665,354.44732297063905
59400308,100,1425,0.0009707,0.0,0.0,0.0,0.0,0.0,0.0009707,0.0009707,0.0
59400309,100,1206,0.0009447,0.0,0.0,0.0,0.0,0.0,0.0009447,0.0009447,0.0
59400310,100,1206,0.0009447,0.0,0.0,0.0,0.0,0.0,0.0009447,0.0009447,0.0
59400311,100,1425,0.0009707,0.0,0.0,0.0,0.0,0.0,0.0009707,0.0009707,0.0
59400312,100,2004,0.009457,0.0,0.0,0.0,0.0,0.0,0.009457,0.01071,0.0
59400313,1,420,0.01316,0.08444,6.129e-05,0.0,0.0,0.0,0.09766,0.0964,642.0972644376899
59400314,201,3,0.004632,0.01642,0.0,0.0,0.0,0.0,0.02105,0.01665,354.44732297063905
59400315,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004141,0.0
59400316,224,64,0.04235,0.1814,5.294e-08,0.0,0.0,0.0,0.2238,0.2241,428.4533648170012
59400317,100,1206,0.0009447,0.0,0.0,0.0,0.0,0.0,0.0009447,0.0009447,0.0
59400318,100,1425,0.0009707,0.0,0.0,0.0,0.0,0.0,0.0009707,0.0009707,0.0
59400319,100,2004,0.009457,0.0,0.0,0.0,0.0,0.0,0.009457,0.01071,0.0
59400320,1,420,0.01316,0.08444,2.011e-06,0.0,0.0,0.0,0.0976,0.09635,641.6413373860182
59400321,201,3,0.004632,0.01642,0.0,0.0,0.0,0.0,0.02105,0.01665,354.44732297063905
59400322,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004141,0.0
59400323,224,64,0.04235,0.1814,5.294e-08,0.0,0.0,0.0,0.2238,0.2241,428.4533648170012
59400324,100,1206,0.0009447,0.0,0.0,0.0,0.0,0.0,0.0009447,0.0009447,0.0
59400325,100,1425,0.0009707,0.0,0.0,0.0,0.0,0.0,0.0009707,0.0009707,0.0
59400326,100,2004,0.009457,0.0,0.0,0.0,0.0,0.0,0.009457,0.01071,0.0
59400327,1,420,0.01316,0.08444,6.171e-07,0.0,0.0,0.0,0.0976,0.09634,641.6413373860182
59400328,201,3,0.004632,0.01642,0.0,0.0,0.0,0.0,0.02105,0.01665,354.44732297063905
59400329,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004141,0.0
59400330,224,64,0.04235,0.1814,5.294e-08,0.0,0.0,0.0,0.2238,0.2241,428.4533648170012
59400331,100,1164,0.005489,0.0,0.0,0.0,0.0,0.0,0.005489,0.006527,0.0
59400332,1,570,0.02004,0.1138,2.053e-05,0.0,0.0,0.0,0.1338,0.1328,567.6646706586827
59400333,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004144,0.0
59400334,224,36,0.02382,0.1021,2.96e-08,0.0,0.0,0.0,0.1259,0.1261,428.5474391267842
59400335,201,3,0.004893,0.01643,0.0,0.0,0.0,0.0,0.02133,0.01692,335.92887798896385
59400336,100,1727,0.01314,0.0,0.0,0.0,0.0,0.0,0.01314,0.01314,0.0
59400337,100,1644,0.001108,0.0,0.0,0.0,0.0,0.0,0.001108,0.001108,0.0
59400338,100,1572,0.001096,0.0,0.0,0.0,0.0,0.0,0.001096,0.001096,0.0
59400339,100,1727,0.01314,0.0,0.0,0.0,0.0,0.0,0.01314,0.01314,0.0
59400340,100,1164,0.00549,0.0,0.0,0.0,0.0,0.0,0.00549,0.006527,0.0
59400341,1,570,0.02004,0.1138,1.065e-05,0.0,0.0,0.0,0.1338,0.1328,567.6646706586827
59400342,201,3,0.004893,0.01643,9.88e-10,0.0,0.0,0.0,0.02132,0.01692,335.72450439403224
59400343,230,1,0.0,0.0,9.88e-10,0.0,0.0,0.0,9.88e-10,0.004144,inf
59400344,224,36,0.02382,0.1021,3.008e-08,0.0,0.0,0.0,0.1259,0.1261,428.5474391267842
59400345,100,1074,0.004668,0.0,0.0,0.0,0.0,0.0,0.004668,0.005884,0.0
59400346,1,570,0.02005,0.1159,3.8e-06,0.0,0.0,0.0,0.1359,0.1347,577.8054862842894
59400347,230,1,0.0,0.0,4.786e-10,0.0,0.0,0.0,4.786e-10,0.004144,inf
59400348,224,33,0.02184,0.09356,2.757e-08,0.0,0.0,0.0,0.1154,0.1157,428.3882783882785
59400349,201,3,0.004893,0.01643,4.786e-10,0.0,0.0,0.0,0.02132,0.01692,335.72450439403224
59400350,100,1727,0.01314,0.0,0.0,0.0,0.0,0.0,0.01314,0.01314,0.0
59400351,100,1572,0.001111,0.0,0.0,0.0,0.0,0.0,0.001111,0.001111,0.0
59400352,100,1644,0.001111,0.0,0.0,0.0,0.0,0.0,0.001111,0.001111,0.0
59400353,100,1727,0.01314,0.0,0.0,0.0,0.0,0.0,0.01314,0.01314,0.0
59400354,100,1074,0.004668,0.0,0.0,0.0,0.0,0.0,0.004668,0.005884,0.0
59400355,1,570,0.02005,0.1159,3.667e-06,0.0,0.0,0.0,0.1359,0.1347,577.8054862842894
59400356,201,3,0.004893,0.01643,9.879e-10,0.0,0.0,0.0,0.02132,0.01692,335.72450439403224
59400357,230,1,0.0,0.0,9.879e-10,0.0,0.0,0.0,9.879e-10,0.004144,inf
59400358,224,33,0.02184,0.09356,2.757e-08,0.0,0.0,0.0,0.1154,0.1157,428.3882783882785
59400578,105,36,0.01974,2.437e-05,1.355e-05,0.0,0.0,0.0,0.01978,0.01978,0.2026342451874284
59400588,105,80,0.04725,0.0,0.0,0.0,0.0,0.0,0.04725,0.04725,0.0
59400608,16,692,0.08598,0.1789,0.0004823,0.0,0.0,0.0,0.2654,0.2654,208.67643638055364
59400618,16,692,0.08598,0.1789,0.0006082,0.0,0.0,0.0,0.2655,0.2655,208.79274249825545
59400628,105,72,0.01585,0.0,0.0,0.0,0.0,0.0,0.01585,0.01585,0.0
59400638,105,72,0.01585,0.0,0.0,0.0,0.0,0.0,0.01585,0.01585,0.0
59400698,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400708,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400718,105,90,0.01668,0.0,0.0,0.0,0.0,0.0,0.01668,0.01668,0.0
59400728,16,806,0.09075,0.1915,8.763e-05,0.0,0.0,0.0,0.2823,0.2823,211.07438016528928
59400738,16,526,0.08708,0.1333,6.839e-05,0.0,0.0,0.0,0.2204,0.2204,153.1005971520441
59400748,105,90,0.0174,0.0,0.0,0.0,0.0,0.0,0.0174,0.0174,0.0
59400758,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400768,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400778,16,526,0.08708,0.1333,8.822e-06,0.0,0.0,0.0,0.2203,0.2203,152.98576022048692
59400788,105,90,0.0174,0.0,0.0,0.0,0.0,0.0,0.0174,0.0174,0.0
59400798,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400808,105,69,0.0006965,0.0,0.0,0.0,0.0,0.0,0.0006965,0.0006965,0.0
59400818,99,336,0.01583,0.0,0.0,0.0,0.0,0.0,0.01583,0.01583,0.0
59400828,99,336,0.01583,0.0,0.0,0.0,0.0,0.0,0.01583,0.01583,0.0
59400838,105,1670,0.5413,0.0003266,4.954e-05,0.0,0.0,0.0,0.5417,0.5417,0.0738961758728904
59400948,105,197,0.06694,4.243e-05,1.928e-05,0.0,0.0,0.0,0.067,0.067,0.0896325067224447
59400958,105,197,0.06694,4.243e-05,1.937e-05,0.0,0.0,0.0,0.067,0.067,0.0896325067224447
59400998,105,215,0.07714,0.0,0.0,0.0,0.0,0.0,0.07714,0.07714,0.0
59401008,105,215,0.07714,0.0,0.0,0.0,0.0,0.0,0.07714,0.07714,0.0
59401038,105,22,0.005443,0.0,0.0,0.0,0.0,0.0,0.005443,0.005443,0.0
59401048,105,64,0.0285,0.0,0.0,0.0,0.0,0.0,0.0285,0.0285,0.0
59401058,105,82,0.02848,0.0,0.0,0.0,0.0,0.0,0.02848,0.02848,0.0
59401068,105,64,0.0285,0.0,0.0,0.0,0.0,0.0,0.0285,0.0285,0.0
59401078,105,22,0.005443,0.0,0.0,0.0,0.0,0.0,0.005443,0.005443,0.0
59401088,105,143,0.08557,0.0,0.0,0.0,0.0,0.0,0.08557,0.08557,0.0
59401098,105,143,0.08607,0.0,0.0,0.0,0.0,0.0,0.08607,0.08607,0.0
59401108,105,215,0.07714,0.0,0.0,0.0,0.0,0.0,0.07714,0.07714,0.0
59401118,105,215,0.07714,0.0,0.0,0.0,0.0,0.0,0.07714,0.07714,0.0
59401128,105,82,0.02848,0.0,0.0,0.0,0.0,0.0,0.02848,0.02848,0.0
59401179,105,64,0.02491,0.0,0.0,0.0,0.0,0.0,0.02491,0.02491,0.0
59401180,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59401190,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59401200,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59401210,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59401220,100,696,0.002544,0.0,4.132e-07,0.0,0.0,0.0,0.002544,0.003137,0.0
59401250,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59401300,100,694,0.0004968,0.0,0.0,0.0,0.0,0.0,0.0004968,0.0004968,0.0
59401330,100,696,0.002544,0.0,2.484e-06,0.0,0.0,0.0,0.002546,0.003139,0.0786163522012683
59401340,1,384,0.006737,0.05801,9.632e-06,0.0,0.0,0.0,0.06476,0.06417,861.2587204987383
59401350,1,384,0.006737,0.05801,2.117e-05,0.0,0.0,0.0,0.06477,0.06418,861.407154519816
59401360,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59401370,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59401371,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59401372,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59401373,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59401374,1,384,0.006737,0.05801,3.089e-05,0.0,0.0,0.0,0.06478,0.06419,861.5555885408936
59401375,100,696,0.002544,0.0,1.318e-06,0.0,0.0,0.0,0.002545,0.003138,0.0393081761006341
59401376,100,1710,0.01295,0.0,0.0,0.0,0.0,0.0,0.01295,0.01295,0.0
59401377,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59401378,224,26,0.00747,0.032,0.0,0.0,0.0,0.0,0.03947,0.03959,428.380187416332
59401379,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001798,0.0
59401380,201,3,0.001494,0.007128,0.0,0.0,0.0,0.0,0.008622,0.006712,477.1084337349397
59401381,1,384,0.006737,0.05801,4.744e-07,0.0,0.0,0.0,0.06475,0.06416,861.1102864776607
59401382,100,696,0.002544,0.0,0.0,0.0,0.0,0.0,0.002544,0.003136,0.0
59401383,100,756,0.0005001,0.0,0.0,0.0,0.0,0.0,0.0005001,0.0005001,0.0
59401384,224,54,0.03573,0.1531,4.419e-08,0.0,0.0,0.0,0.1888,0.1893,428.4075006996921
59401385,230,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008288,0.0
59401386,201,6,0.009786,0.03286,0.0,0.0,0.0,0.0,0.04265,0.03384,335.8266911914981
59401387,1,570,0.02004,0.1138,1.344e-05,0.0,0.0,0.0,0.1338,0.1328,567.6646706586827
59401388,100,894,0.003445,0.0,0.0,0.0,0.0,0.0,0.003445,0.004451,0.0
59401389,100,3454,0.02628,0.0,0.0,0.0,0.0,0.0,0.02628,0.02628,0.0
59401390,100,1644,0.001112,0.0,0.0,0.0,0.0,0.0,0.001112,0.001112,0.0
59401391,224,27,0.01787,0.07655,2.209e-08,0.0,0.0,0.0,0.09442,0.09467,428.3715724678232
59401392,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004144,0.0
59401393,201,3,0.004893,0.01643,0.0,0.0,0.0,0.0,0.02132,0.01692,335.72450439403224
59401394,1,570,0.02004,0.1138,1.044e-05,0.0,0.0,0.0,0.1338,0.1328,567.6646706586827
59401395,100,894,0.004217,0.0,0.0,0.0,0.0,0.0,0.004217,0.005255,0.0
59401396,100,1727,0.01314,0.0,0.0,0.0,0.0,0.0,0.01314,0.01314,0.0
59401397,100,1644,0.001108,0.0,0.0,0.0,0.0,0.0,0.001108,0.001108,0.0
59401398,105,215,0.09084,7.718e-05,0.0,0.0,0.0,0.0,0.09092,0.09092,0.0880669308674556
59401400,105,1089,0.6326,6.376e-06,2.215e-06,0.0,0.0,0.0,0.6326,0.6326,0.0
59401403,105,171,0.08773,0.0001623,2.726e-06,0.0,0.0,0.0,0.08789,0.08789,0.182377749914503
59401406,105,1152,0.643,6.672e-05,0.0,0.0,0.0,0.0,0.6431,0.6431,0.0155520995334353
59401410,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59401485,105,338,0.1324,0.0,0.0,0.0,0.0,0.0,0.1324,0.1324,0.0
59401486,105,128,0.06555,2.789e-05,0.0,0.0,0.0,0.0,0.06558,0.06558,0.0457665903890194
59401487,16,264,0.1478,0.02888,0.0001596,0.0,0.0,0.0,0.1769,0.1769,19.68876860622464
59401488,16,264,0.1478,0.02888,0.0002085,0.0,0.0,0.0,0.1769,0.1769,19.68876860622464
59401489,105,1879,0.1045,0.2323,4.813e-05,0.0,0.0,0.0,0.3368,0.3368,222.29665071770336
59401490,105,50,0.01505,0.0,0.0,0.0,0.0,0.0,0.01505,0.01505,0.0
59401491,105,16,0.006182,0.0,0.0,0.0,0.0,0.0,0.006182,0.006182,0.0
59401493,105,4248,1.681,0.0005955,1.019e-10,0.0,0.0,0.0,1.682,1.682,0.0594883997620398
59401494,105,32,0.01748,0.0,0.0,0.0,0.0,0.0,0.01748,0.01748,0.0
59401495,105,32,0.01401,0.0,0.0,0.0,0.0,0.0,0.01401,0.01401,0.0
59401496,105,540,0.1952,0.0,2.133e-05,0.0,0.0,0.0,0.1952,0.1953,0.0
59401499,105,49,0.02798,0.0,0.0,0.0,0.0,0.0,0.02798,0.02798,0.0
59401501,105,52,0.02861,0.0,3.55e-05,0.0,0.0,0.0,0.02865,0.02865,0.1398112548060062
59401505,16,40,0.01998,0.008917,0.0009465,0.0,0.0,0.0,0.02985,0.02985,49.3993993993994
59401508,100,2472,0.001976,0.0,0.0,0.0,0.0,0.0,0.001976,0.001976,0.0
59401509,105,16,0.004347,0.0002319,0.0001267,0.0,0.0,0.0,0.004706,0.004706,8.258569128134344
59401510,100,1428,0.00107,0.0,0.0,0.0,0.0,0.0,0.00107,0.00107,0.0
59401511,100,880,0.0022,0.0,0.0,0.0,0.0,0.0,0.0022,0.0022,0.0
59401512,16,40,0.01998,0.008917,0.0009535,0.0,0.0,0.0,0.02985,0.02985,49.3993993993994
59401522,105,30,0.001694,0.0,0.0,0.0,0.0,0.0,0.001694,0.001694,0.0
59401532,105,30,0.001694,0.0,0.0,0.0,0.0,0.0,0.001694,0.001694,0.0
59401542,105,30,0.001694,0.0,0.0,0.0,0.0,0.0,0.001694,0.001694,0.0
59401552,105,30,0.001694,0.0,0.0,0.0,0.0,0.0,0.001694,0.001694,0.0
59401562,105,30,0.001694,0.0,0.0,0.0,0.0,0.0,0.001694,0.001694,0.0
59401572,105,30,0.001694,0.0,0.0,0.0,0.0,0.0,0.001694,0.001694,0.0
59401582,105,66,0.01969,0.0,2.124e-05,0.0,0.0,0.0,0.01971,0.01971,0.1015744032503767
59401592,105,66,0.01961,7.612e-06,5.637e-05,0.0,0.0,0.0,0.01967,0.01967,0.305966343702198
59401602,105,64,0.003466,0.0,0.0,0.0,0.0,0.0,0.003466,0.003466,0.0
59401612,105,64,0.003466,0.0,0.0,0.0,0.0,0.0,0.003466,0.003466,0.0
59401622,105,64,0.003466,0.0,0.0,0.0,0.0,0.0,0.003466,0.003466,0.0
59401632,105,64,0.003466,0.0,0.0,0.0,0.0,0.0,0.003466,0.003466,0.0
59401642,105,1214,0.4309,0.0,2.358e-05,0.0,0.0,0.0,0.4309,0.4309,0.0
59401652,105,1214,0.4309,0.0,2.358e-05,0.0,0.0,0.0,0.4309,0.4309,0.0
59401662,105,194,0.06606,0.0,0.0,0.0,0.0,0.0,0.06606,0.06606,0.0
59401672,105,194,0.09908,0.0,0.0,0.0,0.0,0.0,0.09908,0.09908,0.0
59401692,105,138,0.05318,0.0,0.0,0.0,0.0,0.0,0.05318,0.05318,0.0
59401702,105,138,0.05318,0.0,0.0,0.0,0.0,0.0,0.05318,0.05318,0.0
59401742,105,86,0.02574,0.0,0.0,0.0,0.0,0.0,0.02574,0.02574,0.0
59401752,105,86,0.02574,0.0,0.0,0.0,0.0,0.0,0.02574,0.02574,0.0
59401762,105,5760,2.481,0.0,0.0,0.0,0.0,0.0,2.481,2.48,0.0
59401772,105,2856,1.045,0.0,0.0,0.0,0.0,0.0,1.045,1.045,0.0
59401782,105,60,0.02019,0.0,0.0,0.0,0.0,0.0,0.02019,0.02019,0.0
59401792,105,60,0.02019,0.0,0.0,0.0,0.0,0.0,0.02019,0.02019,0.0
59401802,105,1122,0.5472,5.572e-05,0.0,0.0,0.0,0.0,0.5473,0.5473,0.0182748538011675
59401812,105,1118,0.5456,9.468e-05,0.0,0.0,0.0,0.0,0.5457,0.5457,0.0183284457477985
59401822,201,1,0.0003329,0.0006036,0.0,0.0,0.0,0.0,0.0009365,0.0009365,181.31571042355063
59401832,201,1,0.0003329,0.0006036,0.0,0.0,0.0,0.0,0.0009365,0.0009365,181.31571042355063
59401842,201,1,0.0003329,0.0006036,0.0,0.0,0.0,0.0,0.0009365,0.0009365,181.31571042355063
59401852,201,1,0.0003329,0.0006036,0.0,0.0,0.0,0.0,0.0009365,0.0009365,181.31571042355063
59401862,100,2472,0.001976,0.0,0.0,0.0,0.0,0.0,0.001976,0.001976,0.0
59401872,100,1428,0.00107,0.0,0.0,0.0,0.0,0.0,0.00107,0.00107,0.0
59401882,105,16,0.004347,0.0002319,0.0001248,0.0,0.0,0.0,0.004704,0.004704,8.212560386473422
59401892,100,880,0.0022,0.0,0.0,0.0,0.0,0.0,0.0022,0.0022,0.0
59401893,105,396,0.1769,5.385e-05,5.474e-05,0.0,0.0,0.0,0.177,0.177,0.0565291124929276
59401894,105,16,0.006182,0.0,0.0,0.0,0.0,0.0,0.006182,0.006182,0.0
59401895,105,50,0.01505,0.0,0.0,0.0,0.0,0.0,0.01505,0.01505,0.0
59401896,16,264,0.1478,0.02888,5.513e-05,0.0,0.0,0.0,0.1768,0.1768,19.62110960757783
59401897,16,264,0.1478,0.02888,0.000191,0.0,0.0,0.0,0.1769,0.1769,19.68876860622464
59401898,105,120,0.04411,0.0,0.0,0.0,0.0,0.0,0.04411,0.04411,0.0
59401899,105,90,0.03558,0.0,0.0,0.0,0.0,0.0,0.03558,0.03558,0.0
59401900,105,120,0.04411,0.0,0.0,0.0,0.0,0.0,0.04411,0.04411,0.0
59401901,105,90,0.03558,0.0,0.0,0.0,0.0,0.0,0.03558,0.03558,0.0
59401903,105,152,0.07169,0.0,0.0,0.0,0.0,0.0,0.07169,0.07169,0.0
59401904,105,338,0.1318,0.001387,4.219e-05,0.0,0.0,0.0,0.1333,0.1333,1.1380880121396064
59401905,105,152,0.07169,0.0,0.0,0.0,0.0,0.0,0.07169,0.07169,0.0
59401906,100,1644,0.001112,0.0,0.0,0.0,0.0,0.0,0.001112,0.001112,0.0
59401907,100,894,0.003445,0.0,0.0,0.0,0.0,0.0,0.003445,0.004451,0.0
59401908,1,570,0.02004,0.1138,1.292e-05,0.0,0.0,0.0,0.1338,0.1328,567.6646706586827
59401909,1,570,0.02004,0.1138,1.037e-05,0.0,0.0,0.0,0.1338,0.1328,567.6646706586827
59401910,100,1224,0.005915,0.0,0.0,0.0,0.0,0.0,0.005915,0.006953,0.0
59401911,100,1644,0.001108,0.0,0.0,0.0,0.0,0.0,0.001108,0.001108,0.0
59401912,105,128,0.0272,0.0,0.0,0.0,0.0,0.0,0.0272,0.0272,0.0
59401913,105,728,0.1162,0.0,0.0,0.0,0.0,0.0,0.1162,0.1162,0.0
59401914,105,84,0.0204,0.0,0.0,0.0,0.0,0.0,0.0204,0.0204,0.0
59401915,105,1044,0.1736,0.0,0.0,0.0,0.0,0.0,0.1736,0.1736,0.0
59401916,105,18,0.006437,0.0,0.0,0.0,0.0,0.0,0.006437,0.006437,0.0
59401917,105,18,0.006437,0.0,1.751e-05,0.0,0.0,0.0,0.006455,0.006455,0.2796333695821001
59401918,105,125,0.05937,2.354e-05,0.0,0.0,0.0,0.0,0.0594,0.0594,0.050530570995456
59401919,105,125,0.05937,2.354e-05,0.0,0.0,0.0,0.0,0.0594,0.0594,0.050530570995456
59401920,105,125,0.05937,2.354e-05,0.0,0.0,0.0,0.0,0.0594,0.0594,0.050530570995456
59401921,16,327,0.1472,0.0351,0.001972,0.0,0.0,0.0,0.1843,0.1849,25.20380434782608
59401922,105,108,0.02812,4.031e-05,5.805e-05,0.0,0.0,0.0,0.02822,0.02822,0.355618776671406
59401923,16,88,0.04908,0.009738,0.001012,0.0,0.0,0.0,0.05983,0.05922,21.90301548492258
60910010,150,8171,0.2569,0.0,0.0,0.0,0.0,0.0,0.2569,0.1578,0.0
60910020,150,6879,0.2161,0.0,0.0,0.0,0.0,0.0,0.2161,0.1319,0.0
60910030,150,7066,0.2247,0.0,0.0,0.0,0.0,0.0,0.2247,0.1396,0.0
60910040,150,6548,0.2042,0.0,0.0,0.0,0.0,0.0,0.2042,0.1242,0.0
60910050,150,8172,0.2569,0.0,0.0,0.0,0.0,0.0,0.2569,0.1576,0.0
60910060,150,6878,0.2161,0.0,0.0,0.0,0.0,0.0,0.2161,0.1317,0.0
60910070,150,23002,0.6914,0.0,0.0,0.0,0.0,0.0,0.6914,0.4232,0.0
60910080,150,16082,0.4641,0.0,0.0,0.0,0.0,0.0,0.4641,0.2791,0.0
60910090,45,55192,0.6807,0.0,0.0,0.0,0.0,0.0,0.6807,0.8639,0.0
60910100,45,52405,0.6576,0.0,0.0,0.0,0.0,0.0,0.6576,0.8227,0.0
60910110,45,55386,0.6807,0.0,0.0,0.0,0.0,0.0,0.6807,0.8646,0.0
60910120,45,179255,2.338,0.0,0.0,0.0,0.0,0.0,2.338,2.791,0.0
99,201,6,0.002167,0.004443,3.794e-10,0.0,0.0,0.0,0.006609,0.006609,204.9838486386709
100,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61000000,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000000,100,110,1.471,0.0,0.0,0.0,0.0,0.0,1.471,1.471,0.0
95000001,100,224,0.04396,0.0,0.0,0.0,0.0,0.0,0.04396,0.04396,0.0
95000002,205,4,0.3532,0.0,0.0,0.0,0.0,0.0,0.3532,0.3532,0.0
95000003,100,8,0.00628,0.0,0.0,0.0,0.0,0.0,0.00628,0.00628,0.0
95000004,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91000000,100,57064,5.521,0.0,0.0,0.0,0.0,0.0,5.521,5.52,0.0
91000001,100,29788,2.581,0.0,0.0,0.0,0.0,0.0,2.581,2.581,0.0
91000002,100,416,0.02923,0.0,0.0,0.0,0.0,0.0,0.02923,0.02923,0.0
91000003,100,68,0.05901,0.0,0.0,0.0,0.0,0.0,0.05901,0.1297,0.0
91000004,205,2,0.1771,0.0,0.0,0.0,0.0,0.0,0.1771,0.04941,0.0
91000005,205,2,0.1763,0.0,0.0,0.0,0.0,0.0,0.1763,0.1178,0.0
91000006,100,4,0.00314,0.0,0.0,0.0,0.0,0.0,0.00314,0.06166,0.0
91000007,100,4,0.00314,0.0,0.0,0.0,0.0,0.0,0.00314,0.06192,0.0
91000008,201,2,0.006166,0.0,0.0,0.0,0.0,0.0,0.006166,0.004399,0.0
77110004,151,1400,0.0255,0.0,0.0,0.0,0.0,0.0,0.0255,0.03182,0.0
77110005,151,4732,0.05631,0.0,0.0,0.0,0.0,0.0,0.05631,0.07654,0.0
77110006,100,2294,0.05057,0.0,0.0,0.0,0.0,0.0,0.05057,0.05057,0.0
77110007,200,884,0.0285,0.0,0.0,0.0,0.0,0.0,0.0285,0.01781,0.0
77110010,205,3,0.0251,0.0,0.0,0.0,0.0,0.0,0.0251,0.02504,0.0
77110011,100,24,0.00119,0.0,0.0,0.0,0.0,0.0,0.00119,0.001242,0.0
77110012,151,56,0.0006252,0.0,0.0,0.0,0.0,0.0,0.0006252,0.000996,0.0
77110013,212,588,0.02204,0.007068,0.0,0.0,0.0,0.0,0.02911,0.01288,32.07803992740472
